,sentiment,wordCount
You should have added bens first time!,0.0,8
You talked for the first time on my 19th birthday.,0.0,11
Your face is heaps slimmer now!,0.0,7
Your first video was posted on my birthday lol,0.4215,9
aboat,0.0,1
at 42:00 seconds,0.0,3
because she swares,0.0,3
can you test out more kids nail toys,0.0,8
does anyone else want cristine to dye her hair blonde again?,0.0772,12
hi cristine thanks for this video I loved this btw ive been watching you since you have started youtube and I have always got your huomer and your sooooooooo realaterble to me thank you for starting a channel as you always make me laugh love you xx,0.9524,47
i love simplymomlogical and i love you i also LOVEEE nail vid but other than thoes things i loveeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee      HOLO,0.6369,20
im sorry for the later reply but im just like you except that im not a sentimental sock you got that ok whatever all yall hater hating on this holo but lets get back to what i was saying people who do videos shouldnt just stay there and just talk and talk and talk like boring,-0.659,56
jolo,0.0,1
kid friendly,0.4939,2
my sister and my cousin used to watch you  in 2015.. they don't anymore because they say you now suck but I like you!!,0.4374,27
now shes almost at 5 mil,0.0,6
"oh gosh, look back 3 years? I can look back only a couple of months and I've changed",0.0,20
omg simply nail logical has a face lol,0.4215,8
"seriously,her first vid was posted a few 4 days after my birthday",0.0,14
thank the gods that she followed all of the requests of people wanting her voice and face!!!!!!!!!,0.5673,20
"were you born yet?
_please say yes, _*_please_*",0.4019,13
where is blonde Cristine now?? that s the content i wanna see,0.0,14
who thinks this is a k8d friendly channel.,0.4939,9
whos reacting again i forgot.....,0.0,6
you are so pretty💗,0.0,5
"you from 2011, 2014, and 2018 look like 3 different ppl",0.3612,13
your blonde hair looked amazing on you,0.5859,7
your profile pic shows ur face tho?..,0.0,9
٤:٢٥ فأخبره بما فعل المشيب,0.0,5
"“Menchie ,Are you a shrimp or are you a chicken drumstick?” Abso dying 😂😂😂😂",0.0,20
❤️❤️❤️,0.0,6
❤️💝💕💗💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿💿,0.0,8
